conflict_id,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,intensity_level,cumulative_intensity,type_of_conflict,start_date,start_prec,start_date2,start_prec2,ep_end,ep_end_date,ep_end_prec,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,region,version
386,Algeria,Government of Algeria,109,,AQIM,539,,2,,2007,1,1,3,8/27/1985,1,12/9/1991,1,0,,,615,,,,615,4,19.1
386,Algeria,Government of Algeria,109,,AQIM,539,,2,,2008,1,1,3,8/27/1985,1,12/9/1991,1,0,,,615,,,,615,4,19.1
386,Algeria,Government of Algeria,109,,AQIM,539,,2,,2009,1,1,3,8/27/1985,1,12/9/1991,1,0,,,615,,,,615,4,19.1
386,Algeria,Government of Algeria,109,,AQIM,539,,2,,2010,1,1,3,8/27/1985,1,12/9/1991,1,0,,,615,,,,615,4,19.1
386,Algeria,Government of Algeria,109,,AQIM,539,,2,,2011,1,1,3,8/27/1985,1,12/9/1991,1,0,,,615,,,,615,4,19.1
386,Algeria,Government of Algeria,109,,"AQIM, MUJAO","539, 1161",,2,,2012,1,1,3,8/27/1985,1,12/9/1991,1,0,,,615,,,,615,4,19.1
386,Algeria,Government of Algeria,109,,AQIM,539,,2,,2013,1,1,3,8/27/1985,1,12/9/1991,1,0,,,615,,,,615,4,19.1
386,Algeria,Government of Algeria,109,,AQIM,539,,2,,2014,1,1,3,8/27/1985,1,12/9/1991,1,0,,,615,,,,615,4,19.1
386,Algeria,Government of Algeria,109,,AQIM,539,,2,,2015,1,1,3,8/27/1985,1,12/9/1991,1,0,,,615,,,,615,4,19.1
386,Algeria,Government of Algeria,109,,AQIM,539,,2,,2016,1,1,3,8/27/1985,1,12/9/1991,1,0,,,615,,,,615,4,19.1
386,Algeria,Government of Algeria,109,,AQIM,539,,2,,2017,1,1,3,8/27/1985,1,12/9/1991,1,0,,,615,,,,615,4,19.1
386,Algeria,Government of Algeria,109,,AQIM,539,,2,,2018,1,1,3,8/27/1985,1,12/9/1991,1,0,,,615,,,,615,4,19.1
278,"Algeria, Morocco",Government of Algeria,109,,Government of Morocco,108,,1,Common Border,1963,1,0,2,10/8/1963,1,10/8/1963,1,1,11/4/1963,,615,,600,,"600, 615",4,19.1
263,Angola,Government of Portugal,36,,"FNLA, MPLA","566, 405",,1,Angola,1961,2,1,1,2/4/1961,1,2/4/1961,1,0,,,235,,,,540,4,19.1
263,Angola,Government of Portugal,36,,FNLA,566,,1,Angola,1962,2,1,1,2/4/1961,1,2/4/1961,1,0,,,235,,,,540,4,19.1
263,Angola,Government of Portugal,36,,"FNLA, MPLA","566, 405",,1,Angola,1963,1,1,1,2/4/1961,1,2/4/1961,1,0,,,235,,,,540,4,19.1
263,Angola,Government of Portugal,36,,"FNLA, MPLA","566, 405",,1,Angola,1964,1,1,1,2/4/1961,1,2/4/1961,1,0,,,235,,,,540,4,19.1
263,Angola,Government of Portugal,36,,"FNLA, MPLA","566, 405",,1,Angola,1965,1,1,1,2/4/1961,1,2/4/1961,1,0,,,235,,,,540,4,19.1
263,Angola,Government of Portugal,36,,"FNLA, MPLA, UNITA","566, 405, 567",,1,Angola,1966,1,1,1,2/4/1961,1,2/4/1961,1,0,,,235,,,,540,4,19.1
263,Angola,Government of Portugal,36,,"MPLA, UNITA","405, 567",,1,Angola,1967,1,1,1,2/4/1961,1,2/4/1961,1,0,,,235,,,,540,4,19.1
263,Angola,Government of Portugal,36,,"FNLA, MPLA","566, 405",,1,Angola,1968,1,1,1,2/4/1961,1,2/4/1961,1,0,,,235,,,,540,4,19.1
263,Angola,Government of Portugal,36,,"FNLA, MPLA","566, 405",,1,Angola,1969,1,1,1,2/4/1961,1,2/4/1961,1,0,,,235,,,,540,4,19.1
263,Angola,Government of Portugal,36,,"FNLA, MPLA","566, 405",,1,Angola,1970,1,1,1,2/4/1961,1,2/4/1961,1,0,,,235,,,,540,4,19.1
263,Angola,Government of Portugal,36,,"FNLA, MPLA","566, 405",,1,Angola,1971,1,1,1,2/4/1961,1,2/4/1961,1,0,,,235,,,,540,4,19.1
263,Angola,Government of Portugal,36,,"FNLA, MPLA","566, 405",,1,Angola,1972,1,1,1,2/4/1961,1,2/4/1961,1,0,,,235,,,,540,4,19.1
263,Angola,Government of Portugal,36,,"FNLA, MPLA","566, 405",,1,Angola,1973,1,1,1,2/4/1961,1,2/4/1961,1,0,,,235,,,,540,4,19.1
263,Angola,Government of Portugal,36,,"FNLA, MPLA","566, 405",,1,Angola,1974,1,1,1,2/4/1961,1,2/4/1961,1,1,10/21/1974,,235,,,,540,4,19.1
327,Angola,Government of Angola,99,Government of Cuba,"FNLA, UNITA","566, 567","Government of DR Congo (Zaire), Government of South Africa",2,,1975,2,1,4,11/11/1975,1,11/11/1975,1,0,,,540,40,,"560, 490",540,4,19.1
327,Angola,Government of Angola,99,Government of Cuba,"FNLA, UNITA","566, 567",Government of South Africa,2,,1976,2,1,4,11/11/1975,1,11/11/1975,1,0,,,540,40,,560,540,4,19.1
327,Angola,Government of Angola,99,Government of Cuba,"FNLA, UNITA","566, 567",,2,,1977,2,1,4,11/11/1975,1,11/11/1975,1,0,,,540,40,,,540,4,19.1
327,Angola,Government of Angola,99,Government of Cuba,"FNLA, UNITA","566, 567",,2,,1978,2,1,4,11/11/1975,1,11/11/1975,1,0,,,540,40,,,540,4,19.1
327,Angola,Government of Angola,99,Government of Cuba,"FNLA, UNITA","566, 567",,2,,1979,2,1,4,11/11/1975,1,11/11/1975,1,0,,,540,40,,,540,4,19.1
327,Angola,Government of Angola,99,Government of Cuba,UNITA,567,Government of South Africa,2,,1980,2,1,4,11/11/1975,1,11/11/1975,1,0,,,540,40,,560,540,4,19.1
327,Angola,Government of Angola,99,Government of Cuba,UNITA,567,Government of South Africa,2,,1981,2,1,4,11/11/1975,1,11/11/1975,1,0,,,540,40,,560,540,4,19.1
327,Angola,Government of Angola,99,Government of Cuba,UNITA,567,Government of South Africa,2,,1982,2,1,4,11/11/1975,1,11/11/1975,1,0,,,540,40,,560,540,4,19.1
327,Angola,Government of Angola,99,Government of Cuba,UNITA,567,Government of South Africa,2,,1983,2,1,4,11/11/1975,1,11/11/1975,1,0,,,540,40,,560,540,4,19.1
327,Angola,Government of Angola,99,Government of Cuba,UNITA,567,Government of South Africa,2,,1984,2,1,4,11/11/1975,1,11/11/1975,1,0,,,540,40,,560,540,4,19.1
327,Angola,Government of Angola,99,Government of Cuba,UNITA,567,Government of South Africa,2,,1985,2,1,4,11/11/1975,1,11/11/1975,1,0,,,540,40,,560,540,4,19.1
327,Angola,Government of Angola,99,Government of Cuba,UNITA,567,Government of South Africa,2,,1986,2,1,4,11/11/1975,1,11/11/1975,1,0,,,540,40,,560,540,4,19.1
327,Angola,Government of Angola,99,Government of Cuba,UNITA,567,Government of South Africa,2,,1987,2,1,4,11/11/1975,1,11/11/1975,1,0,,,540,40,,560,540,4,19.1
327,Angola,Government of Angola,99,Government of Cuba,UNITA,567,Government of South Africa,2,,1988,2,1,4,11/11/1975,1,11/11/1975,1,0,,,540,40,,560,540,4,19.1
327,Angola,Government of Angola,99,Government of Cuba,UNITA,567,,2,,1989,2,1,4,11/11/1975,1,11/11/1975,1,0,,,540,40,,,540,4,19.1
327,Angola,Government of Angola,99,,UNITA,567,,2,,1990,2,1,3,11/11/1975,1,11/11/1975,1,0,,,540,,,,540,4,19.1
327,Angola,Government of Angola,99,,UNITA,567,,2,,1991,1,1,3,11/11/1975,1,11/11/1975,1,0,,,540,,,,540,4,19.1
327,Angola,Government of Angola,99,,UNITA,567,,2,,1992,2,1,3,11/11/1975,1,11/11/1975,1,0,,,540,,,,540,4,19.1
327,Angola,Government of Angola,99,,UNITA,567,,2,,1993,2,1,3,11/11/1975,1,11/11/1975,1,0,,,540,,,,540,4,19.1
327,Angola,Government of Angola,99,,UNITA,567,,2,,1994,2,1,3,11/11/1975,1,11/11/1975,1,0,,,540,,,,540,4,19.1
327,Angola,Government of Angola,99,,UNITA,567,,2,,1995,1,1,3,11/11/1975,1,11/11/1975,1,1,12/24/1995,,540,,,,540,4,19.1
327,Angola,Government of Angola,99,,UNITA,567,,2,,1998,2,1,3,11/11/1975,1,5/2/1998,1,0,,,540,,,,540,4,19.1
327,Angola,Government of Angola,99,Government of Namibia,UNITA,567,,2,,1999,2,1,4,11/11/1975,1,5/2/1998,1,0,,,540,565,,,540,4,19.1
327,Angola,Government of Angola,99,Government of Namibia,UNITA,567,,2,,2000,2,1,4,11/11/1975,1,5/2/1998,1,0,,,540,565,,,540,4,19.1
327,Angola,Government of Angola,99,Government of Namibia,UNITA,567,,2,,2001,2,1,4,11/11/1975,1,5/2/1998,1,0,,,540,565,,,540,4,19.1
327,Angola,Government of Angola,99,Government of Namibia,UNITA,567,,2,,2002,1,1,4,11/11/1975,1,5/2/1998,1,1,4/1/2002,,540,565,,,540,4,19.1
387,Angola,Government of Angola,99,,FLEC-R,540,,1,Cabinda,1991,1,0,3,6/3/1991,3,6/3/1991,3,1,11/10/1991,,540,,,,540,4,19.1
387,Angola,Government of Angola,99,,"FLEC-FAC, FLEC-R","541, 540",,1,Cabinda,1994,1,0,3,6/3/1991,3,12/31/1994,5,1,12/31/1994,,540,,,,540,4,19.1
387,Angola,Government of Angola,99,,FLEC-FAC,541,,1,Cabinda,1996,1,0,3,6/3/1991,3,5/22/1996,1,0,,,540,,,,540,4,19.1
387,Angola,Government of Angola,99,,"FLEC-FAC, FLEC-R","541, 540",,1,Cabinda,1997,1,0,3,6/3/1991,3,5/22/1996,1,0,,,540,,,,540,4,19.1
387,Angola,Government of Angola,99,,FLEC-FAC,541,,1,Cabinda,1998,1,0,3,6/3/1991,3,5/22/1996,1,1,11/15/1998,,540,,,,540,4,19.1
387,Angola,Government of Angola,99,,"FLEC-FAC, FLEC-R","541, 540",,1,Cabinda,2002,1,0,3,6/3/1991,3,11/12/2002,1,1,12/31/2002,,540,,,,540,4,19.1
387,Angola,Government of Angola,99,,FLEC-FAC,541,,1,Cabinda,2004,1,0,3,6/3/1991,3,2/10/2004,1,1,4/24/2004,,540,,,,540,4,19.1
387,Angola,Government of Angola,99,,FLEC-FAC,541,,1,Cabinda,2007,1,0,3,6/3/1991,3,12/31/2007,5,1,12/31/2007,,540,,,,540,4,19.1
387,Angola,Government of Angola,99,,FLEC-FAC,541,,1,Cabinda,2009,1,0,3,6/3/1991,3,12/31/2009,5,1,12/31/2009,,540,,,,540,4,19.1
387,Angola,Government of Angola,99,,FLEC-FAC,541,,1,Cabinda,2017,1,0,3,6/3/1991,3,12/31/2017,5,1,12/31/2017,,540,,,,540,4,19.1
247,Argentina,Government of Argentina,26,,"Military faction (forces of Eduardo A. Lonardi Doucet), Military faction (forces of Samuel Toranzo CalderÃ³n)","736, 1113",,2,,1955,1,0,3,6/16/1955,1,6/16/1955,1,1,9/19/1955,,160,,,,160,5,19.1
247,Argentina,Government of Argentina,26,,Military faction (colorados),737,,2,,1963,1,0,3,6/16/1955,1,4/2/1963,1,1,9/22/1963,,160,,,,160,5,19.1
247,Argentina,Government of Argentina,26,,ERP,738,,2,,1974,1,0,3,6/16/1955,1,8/11/1974,2,0,,,160,,,,160,5,19.1
247,Argentina,Government of Argentina,26,,"ERP, Montoneros","738, 739",,2,,1975,1,0,3,6/16/1955,1,8/11/1974,2,0,,,160,,,,160,5,19.1
247,Argentina,Government of Argentina,26,,"ERP, Montoneros","738, 739",,2,,1976,1,1,3,6/16/1955,1,8/11/1974,2,0,,,160,,,,160,5,19.1
247,Argentina,Government of Argentina,26,,"ERP, Montoneros","738, 739",,2,,1977,1,1,3,6/16/1955,1,8/11/1974,2,1,12/31/1977,,160,,,,160,5,19.1
346,"Argentina, United Kingdom",Government of Argentina,26,,Government of United Kingdom,28,,1,Malvinas/Falkland Islands,1982,1,0,2,4/2/1982,1,5/2/1982,1,1,6/14/1982,,160,,200,,"160, 200","1, 5",19.1
420,"Australia, Iraq, United Kingdom, United States of America","Government of Australia, Government of United Kingdom, Government of United States of America","156, 28, 3",,Government of Iraq,116,,2,,2003,2,1,2,3/20/2003,1,3/23/2003,1,1,4/28/2003,,"900, 200, 2",,645,,"2, 200, 645, 900","1, 2, 3, 5",19.1
388,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),1991,1,0,4,12/29/1991,1,12/30/1991,1,0,,,373,,,371,373,1,19.1
388,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),1992,2,1,4,12/29/1991,1,12/30/1991,1,0,,,373,,,371,373,1,19.1
388,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),1993,2,1,4,12/29/1991,1,12/30/1991,1,0,,,373,,,371,373,1,19.1
388,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,,1,Artsakh (Nagorno-Karabakh),1994,2,1,3,12/29/1991,1,12/30/1991,1,1,7/15/1994,,373,,,,373,1,19.1
388,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),1997,1,1,4,12/29/1991,1,4/20/1997,2,0,,,373,,,371,373,1,19.1
388,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),1998,1,1,4,12/29/1991,1,4/20/1997,2,1,12/31/1998,,373,,,371,373,1,19.1
388,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),2005,1,1,4,12/29/1991,1,12/5/2005,1,1,12/5/2005,,373,,,371,373,1,19.1
388,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),2008,1,1,4,12/29/1991,1,12/31/2008,5,1,12/31/2008,,373,,,371,373,1,19.1
388,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),2012,1,1,4,12/29/1991,1,9/25/2012,1,1,9/25/2012,,373,,,371,373,1,19.1
388,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),2014,1,1,4,12/29/1991,1,8/1/2014,2,0,,,373,,,371,373,1,19.1
388,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),2015,1,1,4,12/29/1991,1,8/1/2014,2,0,,,373,,,371,373,1,19.1
388,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),2016,1,1,4,12/29/1991,1,8/1/2014,2,0,,,373,,,371,373,1,19.1
388,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),2017,1,1,4,12/29/1991,1,8/1/2014,2,1,12/14/2017,,373,,,371,373,1,19.1
396,Azerbaijan,Government of Azerbaijan,64,,Military faction (forces of Suret Husseinov),347,,2,,1993,1,0,3,5/15/1992,1,6/6/1993,1,1,6/21/1993,,373,,,,373,1,19.1
396,Azerbaijan,Government of Azerbaijan,64,,OPON Forces,348,,2,,1995,1,0,3,5/15/1992,1,3/17/1995,1,1,3/17/1995,,373,,,,373,1,19.1
11350,Bangladesh,Government of Bangladesh,143,,"PBCP, PBCP-J","805, 1165",,2,,2005,1,0,3,4/24/1994,1,2/8/2005,1,0,,,771,,,,771,3,19.1
11350,Bangladesh,Government of Bangladesh,143,,PBCP-J,1165,,2,,2006,1,0,3,4/24/1994,1,2/8/2005,1,1,12/22/2006,,771,,,,771,3,19.1
13674,Bangladesh,Government of Bangladesh,143,,IS,234,,1,Islamic State,2016,1,0,3,11/4/2015,1,8/29/2016,1,0,,,771,,,,771,3,19.1
13674,Bangladesh,Government of Bangladesh,143,,IS,234,,1,Islamic State,2017,1,0,3,11/4/2015,1,8/29/2016,1,1,9/6/2017,,771,,,,771,3,19.1
322,Bangladesh,Government of Bangladesh,143,,JSS/SB,285,,1,Chittagong Hill Tracts,1975,1,0,3,2/28/1975,5,2/28/1975,5,0,,,771,,,,771,3,19.1
322,Bangladesh,Government of Bangladesh,143,,JSS/SB,285,,1,Chittagong Hill Tracts,1976,1,0,3,2/28/1975,5,2/28/1975,5,0,,,771,,,,771,3,19.1
322,Bangladesh,Government of Bangladesh,143,,JSS/SB,285,,1,Chittagong Hill Tracts,1977,1,0,3,2/28/1975,5,2/28/1975,5,0,,,771,,,,771,3,19.1
322,Bangladesh,Government of Bangladesh,143,,JSS/SB,285,,1,Chittagong Hill Tracts,1978,1,0,3,2/28/1975,5,2/28/1975,5,0,,,771,,,,771,3,19.1
322,Bangladesh,Government of Bangladesh,143,,JSS/SB,285,,1,Chittagong Hill Tracts,1979,1,0,3,2/28/1975,5,2/28/1975,5,0,,,771,,,,771,3,19.1
322,Bangladesh,Government of Bangladesh,143,,JSS/SB,285,,1,Chittagong Hill Tracts,1980,1,0,3,2/28/1975,5,2/28/1975,5,0,,,771,,,,771,3,19.1
322,Bangladesh,Government of Bangladesh,143,,JSS/SB,285,,1,Chittagong Hill Tracts,1981,1,0,3,2/28/1975,5,2/28/1975,5,0,,,771,,,,771,3,19.1
322,Bangladesh,Government of Bangladesh,143,,JSS/SB,285,,1,Chittagong Hill Tracts,1982,1,0,3,2/28/1975,5,2/28/1975,5,0,,,771,,,,771,3,19.1
322,Bangladesh,Government of Bangladesh,143,,JSS/SB,285,,1,Chittagong Hill Tracts,1983,1,0,3,2/28/1975,5,2/28/1975,5,0,,,771,,,,771,3,19.1
322,Bangladesh,Government of Bangladesh,143,,JSS/SB,285,,1,Chittagong Hill Tracts,1984,1,0,3,2/28/1975,5,2/28/1975,5,0,,,771,,,,771,3,19.1
322,Bangladesh,Government of Bangladesh,143,,JSS/SB,285,,1,Chittagong Hill Tracts,1985,1,0,3,2/28/1975,5,2/28/1975,5,0,,,771,,,,771,3,19.1
322,Bangladesh,Government of Bangladesh,143,,JSS/SB,285,,1,Chittagong Hill Tracts,1986,1,0,3,2/28/1975,5,2/28/1975,5,0,,,771,,,,771,3,19.1
322,Bangladesh,Government of Bangladesh,143,,JSS/SB,285,,1,Chittagong Hill Tracts,1987,1,0,3,2/28/1975,5,2/28/1975,5,0,,,771,,,,771,3,19.1
322,Bangladesh,Government of Bangladesh,143,,JSS/SB,285,,1,Chittagong Hill Tracts,1988,1,1,3,2/28/1975,5,2/28/1975,5,0,,,771,,,,771,3,19.1
322,Bangladesh,Government of Bangladesh,143,,JSS/SB,285,,1,Chittagong Hill Tracts,1989,1,1,3,2/28/1975,5,2/28/1975,5,0,,,771,,,,771,3,19.1
322,Bangladesh,Government of Bangladesh,143,,JSS/SB,285,,1,Chittagong Hill Tracts,1990,1,1,3,2/28/1975,5,2/28/1975,5,0,,,771,,,,771,3,19.1
322,Bangladesh,Government of Bangladesh,143,,JSS/SB,285,,1,Chittagong Hill Tracts,1991,1,1,3,2/28/1975,5,2/28/1975,5,1,12/31/1991,,771,,,,771,3,19.1
200,Bolivia,Government of Bolivia,23,,Popular Revolutionary Movement,719,,2,,1946,2,1,3,7/18/1946,1,7/21/1946,2,1,7/21/1946,,145,,,,145,5,19.1
200,Bolivia,Government of Bolivia,23,,MNR,720,,2,,1952,1,1,3,7/18/1946,1,4/9/1952,1,1,4/12/1952,,145,,,,145,5,19.1
200,Bolivia,Government of Bolivia,23,,ELN,721,,2,,1967,1,1,3,7/18/1946,1,3/31/1967,3,1,10/16/1967,,145,,,,145,5,19.1
389,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,"Serbian irregulars, Serbian Republic of Bosnia-Herzegovina","371, 339",Government of Serbia (Yugoslavia),1,Serb,1992,2,1,4,4/27/1992,1,4/30/1992,2,0,,,346,,,345,346,1,19.1
389,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,"Serbian irregulars, Serbian Republic of Bosnia-Herzegovina","371, 339",Government of Serbia (Yugoslavia),1,Serb,1993,2,1,4,4/27/1992,1,4/30/1992,2,0,,,346,,,345,346,1,19.1
389,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,"Serbian irregulars, Serbian Republic of Bosnia-Herzegovina","371, 339",,1,Serb,1994,2,1,3,4/27/1992,1,4/30/1992,2,0,,,346,,,,346,1,19.1
389,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,"Serbian irregulars, Serbian Republic of Bosnia-Herzegovina","371, 339",,1,Serb,1995,2,1,3,4/27/1992,1,4/30/1992,2,1,12/31/1995,,346,,,,346,1,19.1
397,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,Autonomous Province of Western Bosnia,349,,1,Bihaca Krajina,1993,1,0,3,7/21/1993,1,10/5/1993,1,0,,,346,,,,346,1,19.1
397,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,Autonomous Province of Western Bosnia,349,,1,Bihaca Krajina,1994,1,0,3,7/21/1993,1,10/5/1993,1,0,,,346,,,,346,1,19.1
397,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,Autonomous Province of Western Bosnia,349,,1,Bihaca Krajina,1995,1,0,3,7/21/1993,1,10/5/1993,1,1,7/28/1995,,346,,,,346,1,19.1
398,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,"Croatian irregulars, Croatian Republic of Bosnia-Herzegovina","370, 350",Government of Croatia,1,Croat,1993,2,1,4,1/13/1993,1,1/14/1993,2,0,,,346,,,344,346,1,19.1
398,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,"Croatian irregulars, Croatian Republic of Bosnia-Herzegovina","370, 350",,1,Croat,1994,1,1,3,1/13/1993,1,1/14/1993,2,1,9/5/1994,,346,,,,346,1,19.1
273,Brunei,Government of United Kingdom,28,,North Kalimantan Liberation Army,263,,1,North Borneo,1962,1,0,1,12/8/1962,1,12/8/1962,1,1,12/31/1962,,200,,,,835,3,19.1
